year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2009,517,8900,49963,1180568,1188283,7722,15.404,8058,16.074,175931,79948,95983,6.728,14.805,192991,72108,120883,6.068,16.241,-17060,-1.436,29.611,1303,1399,12493
2009,518,7954,11831,394691,396972,1852,14.031,4589,34.766,67578,33705,33873,8.491,17.023,71678,30482,41196,7.679,18.056,-4100,-1.033,34.047,810,823,8138
2009,519,5981,7387,139069,139291,1183,16.374,859,11.889,25335,11181,14154,8.027,18.189,25544,7011,18533,5.033,18.339,-209,-0.150,36.377,534,542,3368
2009,521,13,48,18775,18894,(D),(D),(D),(D),994,(D),972,(D),5.261,1164,(D),1034,(D),6.161,-170,-0.900,10.522,0,0,0
2009,522,44913,202303,2852185,2939832,13569,6.502,26352,12.627,347613,129613,218000,4.409,11.824,522043,176453,345590,6.002,17.758,-174430,-5.933,23.648,9583,10946,52888
2009,523,48629,84811,918382,942663,12725,15.149,11098,13.212,151830,75191,76639,7.976,16.107,199939,46458,153481,4.928,21.210,-48109,-5.104,32.213,4940,4997,18885
2009,524,124807,166839,2350943,2365282,14390,8.561,16886,10.046,271475,105867,165608,4.476,11.477,300657,105425,195232,4.457,12.711,-29182,-1.234,22.955,9064,9214,33393
2009,525,1083,1103,21236,16442,445,46.114,169,17.513,13801,9463,4338,57.554,83.937,3770,1009,2761,6.137,22.929,10031,61.008,45.858,97,97,509
2009,531,201891,246934,1425947,1471459,28135,11.131,39798,15.745,231415,103068,128347,7.004,15.727,322232,135428,186804,9.204,21.899,-90817,-6.172,31.454,25851,26116,77792
2009,532,22940,56013,541825,577073,3487,5.993,7825,13.449,53830,19524,34306,3.383,9.328,125822,45895,79927,7.953,21.803,-71992,-12.475,18.656,2675,2837,14176
2009,533,1975,2067,31077,31710,259,12.443,288,13.836,5231,2303,2928,7.263,16.497,6424,3869,2555,12.201,20.259,-1193,-3.762,32.993,198,198,996
2009,541,648313,729216,7771643,7862371,83850,11.439,91513,12.484,1195994,466677,729317,5.936,15.212,1376422,464092,912330,5.903,17.506,-180428,-2.295,30.423,61658,62167,250598
2009,551,26668,49946,2803042,2842381,4278,8.523,4779,9.521,403513,136340,267173,4.797,14.196,482335,129109,353226,4.542,16.969,-78822,-2.773,28.393,986,1116,18080
2009,561,258360,312536,8244742,8776326,39114,12.377,46077,14.581,1315429,462342,853087,5.268,14.988,2384801,588094,1796707,6.701,27.173,-1069372,-12.185,29.977,28044,28406,307565
2009,562,15775,20222,349197,357984,1646,8.097,1858,9.140,42843,15712,27131,4.389,11.968,60187,16144,44043,4.510,16.813,-17344,-4.845,23.936,1241,1260,8555
2009,611,70374,80397,3188018,3143366,8230,10.354,6403,8.056,280569,55308,225261,1.760,8.926,192075,37724,154351,1.200,6.110,88494,2.815,12.221,4592,4637,26829
2009,621,437840,522006,6022385,5942531,41578,8.023,34003,6.562,871819,286909,584910,4.828,14.671,712171,232333,479838,3.910,11.984,159648,2.687,23.969,22892,23506,136604
2009,622,3826,6841,5626944,5597390,338,4.995,190,2.808,254951,43741,211210,0.781,4.555,194399,56287,138112,1.006,3.473,60552,1.082,6.946,74,78,29164
2009,623,33289,74693,3172476,3145669,4703,6.313,4312,5.788,310852,90773,220079,2.886,9.882,255027,92719,162308,2.948,8.107,55825,1.775,16.214,1971,2105,57459
2009,624,108178,148338,2648484,2634756,13413,9.113,11103,7.544,347535,96458,251077,3.661,13.190,319072,91909,227163,3.488,12.110,28463,1.080,24.220,7535,7685,63050
2009,711,31576,32389,427257,437575,4715,14.439,5247,16.068,63716,19133,44583,4.373,14.561,84615,23989,60626,5.482,19.337,-20899,-4.776,29.122,3457,3469,15145
2009,712,6311,6800,128680,131136,342,5.031,338,4.972,8696,1771,6925,1.351,6.631,13381,1309,12072,0.998,10.204,-4685,-3.573,13.263,223,224,949
2009,713,53204,60936,1451666,1470326,6292,10.253,7151,11.653,172874,60738,112136,4.131,11.758,211156,57928,153228,3.940,14.361,-38282,-2.604,23.515,5521,5565,44047
2009,721,45349,56525,1842006,1906316,5369,9.546,4806,8.545,180283,96636,83647,5.069,9.457,309516,66534,242982,3.490,16.236,-129233,-6.779,18.914,3232,3283,41213
2009,722,374394,523229,9591395,9763412,59083,11.308,57640,11.031,1422206,736486,685720,7.543,14.567,1764786,588740,1176046,6.030,18.076,-342580,-3.509,29.133,42601,43773,394099
2009,811,180251,196602,1187402,1230302,15945,7.991,21793,10.922,153015,58313,94702,4.740,12.437,239290,74444,164846,6.051,19.450,-86275,-7.013,24.874,15339,15578,49514
2009,812,151584,188547,1313713,1338261,19985,10.548,21810,11.512,196855,82080,114775,6.133,14.710,244473,96110,148363,7.182,18.268,-47618,-3.558,29.420,15091,15778,63248
2009,813,280211,289078,2751408,2764361,14608,5.134,5558,1.953,262604,48297,214307,1.747,9.500,290417,21890,268527,0.792,10.506,-27813,-1.006,18.999,3728,3743,15585
2010,211,5751,7043,108741,108311,591,8.373,622,8.812,14044,5006,9038,4.622,12.966,13313,4751,8562,4.386,12.292,731,0.675,24.583,394,398,2037
2010,212,3659,6191,192102,195411,440,7.047,545,8.729,23448,6677,16771,3.417,11.999,30200,5812,24388,2.974,15.455,-6752,-3.455,23.999,297,302,2677
2010,213,9125,11372,285548,292336,1288,11.272,1398,12.234,49659,20251,29408,6.927,16.987,63136,15189,47947,5.196,21.597,-13477,-4.610,33.974,873,875,7387
2010,221,5411,17144,639164,639236,1085,6.409,655,3.869,41276,15035,26241,2.352,6.457,41220,9244,31976,1.446,6.448,56,0.009,12.897,178,180,1274
2010,236,160755,163652,1145750,1211324,25225,14.860,37417,22.043,222923,93747,129176,7.739,18.403,354961,112327,242634,9.273,29.304,-132038,-10.900,36.807,24140,24175,74597
2010,237,35526,37903,841359,870612,3057,7.838,5257,13.478,127073,32173,94900,3.695,14.596,186656,32727,153929,3.759,21.440,-59583,-6.844,29.192,3553,3570,20883
2010,238,363314,369961,3361688,3558768,41120,10.782,63985,16.777,550767,160939,389828,4.522,15.476,945398,235316,710082,6.612,26.565,-394631,-11.089,30.953,41004,41063,158061
2010,311,19127,23228,1424446,1426162,1723,7.441,1578,6.815,100932,21368,79564,1.498,7.077,103727,30081,73646,2.109,7.273,-2795,-0.196,14.154,1117,1121,9819
2010,312,3303,3894,139156,141285,427,11.219,251,6.595,10537,2695,7842,1.907,7.458,14779,4107,10672,2.907,10.460,-4242,-3.002,14.916,173,173,1040
2010,313,2092,2365,109610,114744,152,6.280,263,10.866,8564,2236,6328,1.949,7.464,18537,6907,11630,6.020,16.155,-9973,-8.692,14.927,179,182,1914
2010,314,5592,5821,111923,114958,452,7.565,759,12.704,11412,3017,8395,2.624,9.927,17328,4436,12892,3.859,15.073,-5916,-5.146,19.854,564,564,2321
2010,315,5855,5954,118008,121998,789,12.878,1134,18.510,20154,6434,13720,5.274,16.520,28047,11308,16739,9.269,22.990,-7893,-6.470,33.040,922,927,8227
2010,316,1037,1076,26827,28019,81,7.384,123,11.212,1753,243,1510,0.867,6.256,4063,787,3276,2.809,14.501,-2310,-8.244,12.513,89,89,410
2010,321,11914,13697,351834,368653,808,5.719,1672,11.834,34846,9571,25275,2.596,9.452,68227,21311,46916,5.781,18.507,-33381,-9.055,18.904,1088,1097,9631
2010,322,2877,4487,365601,372195,163,3.597,252,5.561,18065,3647,14418,0.980,4.854,31407,8373,23034,2.250,8.438,-13342,-3.585,9.707,151,151,1749
2010,323,26331,27680,499728,524406,1374,4.836,2834,9.975,33612,11095,22517,2.116,6.410,83287,26010,57277,4.960,15.882,-49675,-9.473,12.819,2264,2270,15366
2010,324,993,2133,98775,100388,141,6.610,141,6.610,6033,2509,3524,2.499,6.010,9531,2835,6696,2.824,9.494,-3498,-3.484,12.019,53,54,333
2010,325,9031,12444,722321,732489,707,5.650,846,6.761,52974,15080,37894,2.059,7.232,73059,14602,58457,1.993,9.974,-20085,-2.742,14.464,515,521,5829
2010,326,9753,12503,665725,676988,509,4.006,912,7.179,56746,12580,44166,1.858,8.382,79734,26618,53116,3.932,11.778,-22988,-3.396,16.764,553,561,8469
2010,327,9468,15152,343670,361308,758,4.917,1284,8.330,27739,7127,20612,1.973,7.677,63343,13272,50071,3.673,17.532,-35604,-9.854,15.355,697,704,4912
2010,331,3497,4381,348450,362009,208,4.669,356,7.991,20870,3781,17089,1.044,5.765,47951,9546,38405,2.637,13.246,-27081,-7.481,11.530,226,227,3916
2010,332,49253,53187,1277733,1337134,2235,4.109,4653,8.554,98394,21855,76539,1.634,7.359,217327,46388,170939,3.469,16.253,-118933,-8.895,14.717,3108,3120,23059
2010,333,20827,23125,928578,980107,1063,4.518,1866,7.931,59741,16715,43026,1.705,6.095,162004,29726,132278,3.033,16.529,-102263,-10.434,12.191,1244,1250,11292
2010,334,10907,12459,871821,908487,824,6.547,1078,8.565,64584,14397,50187,1.585,7.109,136825,29464,107361,3.243,15.061,-72241,-7.952,14.218,694,698,7217
2010,335,4763,5547,325104,340796,304,5.418,432,7.699,18502,4227,14275,1.240,5.429,49872,12926,36946,3.793,14.634,-31370,-9.205,10.858,260,266,2361
2010,336,9167,11143,1200349,1232742,782,6.916,1111,9.825,109375,22967,86408,1.863,8.872,175161,42839,132322,3.475,14.209,-65786,-5.337,17.745,711,726,12909
2010,337,15506,16077,343858,363932,1014,6.060,2327,13.906,28670,7336,21334,2.016,7.878,68792,20706,48086,5.690,18.902,-40122,-11.025,15.756,1678,1682,10961
2010,339,25049,26347,556280,572603,1812,6.789,2497,9.356,43942,10075,33867,1.760,7.674,76622,22479,54143,3.926,13.381,-32680,-5.707,15.348,1853,1858,10314
2010,423,157528,225846,3134914,3223954,16345,7.181,19901,8.743,323917,112341,211576,3.485,10.047,502071,137702,364369,4.271,15.573,-178154,-5.526,20.094,11999,12557,66723
2010,424,88911,119075,2159914,2180971,9670,8.096,10413,8.718,226202,64007,162195,2.935,10.372,267833,75527,192306,3.463,12.280,-41631,-1.909,20.743,6966,7132,40070
2010,425,39130,41322,297316,293937,4767,11.411,5673,13.580,66133,32174,33959,10.946,22.499,57771,21564,36207,7.336,19.654,8362,2.845,39.308,4113,4144,15316
2010,441,77339,110921,1627680,1635844,7009,6.253,9364,8.353,174393,53238,121155,3.254,10.661,191751,73901,117850,4.518,11.722,-17358,-1.061,21.321,6636,6852,53572
2010,442,35255,51587,426461,436629,3298,6.229,6024,11.377,50630,17233,33397,3.947,11.596,70956,24808,46148,5.682,16.251,-20326,-4.655,23.191,4049,4405,16865
2010,443,25362,46237,424931,445501,5284,11.225,6961,14.787,65485,27793,37692,6.239,14.699,102728,69512,33216,15.603,23.059,-37243,-8.360,29.398,2991,4382,57905
2010,444,53336,79573,1206016,1212277,3463,4.286,5900,7.303,100886,21898,78988,1.806,8.322,115498,29758,85740,2.455,9.527,-14612,-1.205,16.644,3679,3825,15301
2010,445,99766,133630,2814916,2829806,13153,9.920,11079,8.356,248067,99820,148247,3.527,8.766,278111,70333,207778,2.485,9.828,-30044,-1.062,17.532,8021,8166,36265
2010,446,39062,85935,990792,986451,5475,6.381,5221,6.085,96407,28818,67589,2.921,9.773,87265,25496,61769,2.585,8.846,9142,0.927,17.693,2791,2951,13073
2010,447,61811,107773,853246,853961,7292,6.760,7499,6.951,115304,40664,74640,4.762,13.502,116821,41100,75721,4.813,13.680,-1517,-0.178,27.005,4496,4805,22020
2010,448,54616,139463,1528960,1531299,9886,7.026,12365,8.788,215117,79911,135206,5.219,14.048,218094,76895,141199,5.022,14.242,-2977,-0.194,28.096,6128,7308,32465
2010,451,30030,44897,523527,529338,3334,7.328,4537,9.972,66286,17540,48746,3.314,12.522,77547,20946,56601,3.957,14.650,-11261,-2.127,25.045,2983,3293,12317
2010,452,7096,44400,2789628,2849837,2327,5.288,1532,3.482,117633,41417,76216,1.453,4.128,235706,15111,220595,0.530,8.271,-118073,-4.143,8.255,880,917,2997
2010,453,75311,100558,717708,724698,8597,8.433,11375,11.158,94511,36793,57718,5.077,13.041,108961,36345,72616,5.015,15.035,-14450,-1.994,26.083,8268,8647,25740
2010,454,43682,51140,542228,547465,5463,10.663,5648,11.024,72196,26433,45763,4.828,13.187,82949,27312,55637,4.989,15.151,-10753,-1.964,26.375,4177,4251,17249
2010,481,2338,4729,416974,428038,485,10.057,672,13.935,44541,7330,37211,1.712,10.406,66893,33940,32953,7.929,15.628,-22352,-5.222,20.812,253,261,1235
2010,483,1086,1524,63368,65300,150,9.810,160,10.464,5291,1850,3441,2.833,8.103,9282,1754,7528,2.686,14.215,-3991,-6.112,16.205,108,109,1075
2010,484,79809,93218,1262490,1291737,11513,12.159,14449,15.260,165005,54239,110766,4.199,12.774,221532,68918,152614,5.335,17.150,-56527,-4.376,25.548,9920,10011,39682
2010,485,13645,16387,439300,437925,2044,12.526,1906,11.680,54709,21940,32769,5.010,12.493,52315,17668,34647,4.034,11.946,2394,0.547,23.892,1328,1332,8763
2010,486,196,2957,44703,44339,219,7.501,144,4.932,8358,1152,7206,2.598,18.850,7669,1031,6638,2.325,17.296,689,1.554,34.593,13,13,101
2010,487,1718,1816,20621,21056,251,13.675,290,15.800,3110,947,2163,4.498,14.770,4050,1633,2417,7.756,19.234,-940,-4.464,29.540,183,183,1101
2010,488,28441,38476,581721,592976,4069,10.563,4158,10.794,79339,32266,47073,5.441,13.380,102029,30734,71295,5.183,17.206,-22690,-3.826,26.760,2481,2576,14090
2010,492,6805,12136,516707,531621,1186,9.543,1770,14.242,27871,8142,19729,1.532,5.243,57371,18845,38526,3.545,10.792,-29500,-5.549,10.485,905,939,5047
2010,493,6817,14066,666792,674397,1102,7.811,1187,8.413,75566,26061,49505,3.864,11.205,89894,23669,66225,3.510,13.330,-14328,-2.125,22.410,416,450,5603
2010,511,18431,26649,900279,930286,1910,7.041,2865,10.562,81670,34109,47561,3.667,8.779,142119,43911,98208,4.720,15.277,-60449,-6.498,17.558,1545,1594,12216
2010,512,15132,18822,316670,321540,2530,13.375,2718,14.369,40273,16047,24226,4.991,12.525,50306,13136,37170,4.085,15.645,-10033,-3.120,25.050,1704,1734,7348
2010,515,4482,9635,260245,264956,769,8.089,512,5.386,22387,9077,13310,3.426,8.449,30866,8822,22044,3.330,11.649,-8479,-3.200,16.899,277,280,3510
2010,517,8448,48773,1114936,1146868,5193,10.541,6172,12.529,115577,49716,65861,4.335,10.078,176997,71164,105833,6.205,15.433,-61420,-5.355,20.155,1088,1116,6198
2010,518,7911,11893,391337,394600,1469,12.350,1473,12.383,77091,26585,50506,6.737,19.536,83322,26133,57189,6.623,21.116,-6231,-1.579,39.073,685,704,6708
2010,519,6238,7792,137068,139134,1313,17.251,951,12.495,28919,15187,13732,10.915,20.785,32883,6898,25985,4.958,23.634,-3964,-2.849,41.570,638,639,2813
2010,521,12,46,17380,18078,(D),(D),3,6.383,344,(D),339,(D),1.903,1811,871,940,4.818,10.018,-1467,-8.115,3.806,(D),(D),(D)
2010,522,41303,194133,2753500,2805065,12166,6.139,20257,10.222,350088,112789,237299,4.021,12.481,450465,146272,304193,5.215,16.059,-100377,-3.578,24.961,5736,6680,38016
2010,523,48931,84280,865091,893003,11884,14.070,12255,14.509,158866,69117,89749,7.740,17.790,214165,71430,142735,7.999,23.983,-55299,-6.192,35.580,4478,4575,16671
2010,524,123969,164278,2258621,2304566,14585,8.816,16906,10.219,252098,102364,149734,4.442,10.939,344705,115643,229062,5.018,14.957,-92607,-4.018,21.878,7883,8026,24832
2010,525,1316,1344,18032,13520,522,47.802,18,1.648,10282,6704,3578,49.588,76.053,1028,100,928,0.740,7.604,9254,68.449,15.208,9,9,11
2010,531,200115,248018,1394209,1406180,30452,12.313,29066,11.752,227358,112032,115326,7.967,16.168,250104,99469,150635,7.074,17.786,-22746,-1.618,32.337,18956,19269,56224
2010,532,21879,52974,505451,522945,3612,6.637,6516,11.972,59045,21850,37195,4.178,11.291,94363,42061,52302,8.043,18.045,-35318,-6.754,22.582,2437,2563,11026
2010,533,1983,2066,28663,29367,237,11.480,234,11.334,4117,1587,2530,5.404,14.019,5451,2129,3322,7.250,18.562,-1334,-4.543,28.039,171,171,1548
2010,541,644247,728370,7703682,7749135,86625,11.887,87369,11.989,1153854,432607,721247,5.583,14.890,1246574,391280,855294,5.049,16.087,-92720,-1.197,29.780,56423,57012,210631
2010,551,26631,49750,2823941,2828514,4056,8.112,4562,9.123,390771,122493,268278,4.331,13.815,398040,103400,294640,3.656,14.072,-7269,-0.257,27.631,907,976,15777
2010,561,254995,308118,8265663,8260228,38312,12.351,42483,13.695,1580284,438940,1141344,5.314,19.131,1571038,493284,1077754,5.972,19.019,9246,0.112,38.039,25485,26017,241148
2010,562,15868,20575,355048,358243,1895,9.243,1751,8.540,46062,17744,28318,4.953,12.858,52917,16806,36111,4.691,14.771,-6855,-1.914,25.716,1108,1133,8684
2010,611,70954,81621,3265118,3217936,8770,10.904,6381,7.934,293356,72271,221085,2.246,9.116,198973,31571,167402,0.981,6.183,94383,2.933,12.366,4389,4428,20497
2010,621,443024,533341,6145941,6087691,42002,7.957,31056,5.883,816107,287697,528410,4.726,13.406,699238,197401,501837,3.243,11.486,116869,1.920,22.972,21036,21522,113683
2010,622,3595,6583,5627365,5619257,180,2.748,113,1.725,185261,35991,149270,0.640,3.297,170718,26112,144606,0.465,3.038,14543,0.259,6.076,64,64,14130
2010,623,33830,77072,3230204,3204649,6211,8.182,3892,5.127,313737,132133,181604,4.123,9.790,261607,72797,188810,2.272,8.163,52130,1.627,16.327,1710,1814,33182
2010,624,108778,150398,2721015,2689091,14270,9.556,12146,8.133,383970,122489,261481,4.555,14.279,318196,81868,236328,3.044,11.833,65774,2.446,23.666,8135,8409,48459
2010,711,31262,32076,425431,427307,4572,14.195,4838,15.021,63465,20757,42708,4.858,14.852,67295,18407,48888,4.308,15.749,-3830,-0.896,29.705,3145,3158,12879
2010,712,6320,6800,126086,127322,327,4.817,304,4.478,9895,2859,7036,2.245,7.772,12513,2512,10001,1.973,9.828,-2618,-2.056,15.543,186,186,1696
2010,713,52481,60563,1443569,1448059,6217,10.247,6432,10.602,169308,66936,102372,4.622,11.692,178963,48796,130167,3.370,12.359,-9655,-0.667,23.384,4867,4934,37100
2010,721,45576,56984,1818085,1831814,4579,8.073,4048,7.137,186238,84169,102069,4.595,10.167,213034,53849,159185,2.940,11.630,-26796,-1.463,20.334,2548,2587,29013
2010,722,379689,530351,9476957,9535012,57821,10.979,50430,9.576,1306554,669852,636702,7.025,13.703,1414309,464292,950017,4.869,14.833,-107755,-1.130,27.405,36857,37888,311259
2010,811,178146,194751,1154815,1169910,16240,8.296,18248,9.322,158695,61789,96906,5.282,13.565,188801,62283,126518,5.324,16.138,-30106,-2.573,27.129,12650,12805,38484
2010,812,151942,189516,1305822,1308157,20323,10.759,19094,10.108,200227,87088,113139,6.657,15.306,204675,80866,123809,6.182,15.646,-4448,-0.340,30.612,13504,13705,51149
2010,813,282354,291268,2731905,2729337,15320,5.349,5610,1.959,263598,55055,208543,2.017,9.658,259370,20694,238676,0.758,9.503,4228,0.155,19.006,3746,3802,13626
2011,211,5787,7162,114588,111429,706,9.951,571,8.048,19535,6815,12720,6.116,17.531,13196,3911,9285,3.510,11.843,6339,5.689,23.685,374,381,1534
2011,212,3625,6192,199045,196286,454,7.330,458,7.394,23873,5257,18616,2.678,12.162,18191,4288,13903,2.185,9.268,5682,2.895,18.535,279,286,2390
2011,213,9505,11883,334867,310225,1641,14.115,1127,9.694,90407,21726,68681,7.003,29.142,40799,12277,28522,3.957,13.151,49608,15.991,26.303,738,741,6196
2011,221,5436,17128,641505,641806,985,5.743,1030,6.006,47687,17182,30505,2.677,7.430,48475,16218,32257,2.527,7.553,-788,-0.123,14.860,191,199,974
2011,236,154643,157391,1085738,1115913,26473,16.515,32280,20.138,223497,80801,142696,7.241,20.028,283312,99810,183502,8.944,25.388,-59815,-5.360,40.056,20539,20599,62892
2011,237,34325,36924,832599,839284,3386,9.029,4541,12.109,144921,27371,117550,3.261,17.267,157270,31521,125749,3.756,18.739,-12349,-1.471,34.534,3017,3031,17495
2011,238,352864,359553,3248549,3306005,44030,12.066,54769,15.008,599167,147404,451763,4.459,18.124,713692,198216,515476,5.996,21.588,-114525,-3.464,36.247,35150,35220,136319
2011,311,19523,23632,1421401,1422890,1897,8.084,1564,6.665,104033,20581,83452,1.446,7.311,106819,24257,82562,1.705,7.507,-2786,-0.196,14.623,1139,1140,12227
2011,312,3579,4188,143984,141588,562,13.894,276,6.823,18053,4529,13524,3.199,12.750,13159,3611,9548,2.550,9.294,4894,3.457,18.588,193,195,1135
2011,313,2052,2314,109740,109665,147,6.298,187,8.012,10468,1996,8472,1.820,9.545,10282,3073,7209,2.802,9.376,186,0.170,18.752,138,139,1205
2011,314,5446,5688,112335,112426,463,8.036,610,10.588,12208,2644,9564,2.352,10.859,12487,3712,8775,3.302,11.107,-279,-0.248,21.717,456,456,2368
2011,315,5724,5813,110181,113225,833,14.175,960,16.336,16510,6344,10166,5.603,14.582,22570,9466,13104,8.360,19.934,-6060,-5.352,29.163,801,802,7414
2011,316,1009,1049,28426,27604,93,8.749,121,11.383,4082,591,3491,2.141,14.788,2380,812,1568,2.942,8.622,1702,6.166,17.244,95,95,371
2011,321,11534,13270,345760,348674,842,6.248,1255,9.313,36662,7843,28819,2.249,10.515,42256,14589,27667,4.184,12.119,-5594,-1.604,21.029,879,892,7702
2011,322,2801,4387,361301,363142,148,3.333,256,5.764,21840,4887,16953,1.346,6.014,25573,11350,14223,3.125,7.042,-3733,-1.028,12.028,149,151,2535
2011,323,25337,26646,481199,490773,1465,5.391,2527,9.298,36625,8182,28443,1.667,7.463,55592,20929,34663,4.265,11.327,-18967,-3.865,14.925,1998,2011,12430
2011,324,971,2107,98038,98118,110,5.202,125,5.912,5687,1450,4237,1.478,5.796,5925,927,4998,0.945,6.039,-238,-0.243,11.592,65,65,403
2011,325,9005,12477,724832,725130,796,6.378,804,6.442,56691,12867,43824,1.774,7.818,57428,11935,45493,1.646,7.920,-737,-0.102,15.636,531,550,5244
2011,326,9672,12374,684691,674743,532,4.275,674,5.416,69015,10032,58983,1.487,10.228,49080,15655,33425,2.320,7.274,19935,2.954,14.548,433,439,6527
2011,327,9211,14768,338759,341568,734,4.904,1134,7.576,31165,5123,26042,1.500,9.124,36753,8860,27893,2.594,10.760,-5588,-1.636,18.248,607,638,4255
2011,331,3484,4381,371607,360722,247,5.644,238,5.438,38732,4412,34320,1.223,10.737,17067,3783,13284,1.049,4.731,21665,6.006,9.463,167,169,2124
2011,332,49083,52977,1329726,1302880,2884,5.425,3247,6.108,165893,26967,138926,2.070,12.733,111923,28688,83235,2.202,8.590,53970,4.142,17.181,2285,2296,16980
2011,333,20708,23004,970142,948817,1258,5.460,1329,5.768,110886,14837,96049,1.564,11.687,67683,22712,44971,2.394,7.133,43203,4.553,14.267,928,939,8879
2011,334,10838,12351,868730,865276,843,6.806,914,7.379,77186,13531,63655,1.564,8.920,70721,20548,50173,2.375,8.173,6465,0.747,16.346,630,631,7177
2011,335,4727,5486,330960,327883,344,6.241,396,7.184,30583,6800,23783,2.074,9.327,24333,8908,15425,2.717,7.421,6250,1.906,14.843,256,256,2485
2011,336,9051,10962,1203843,1187486,718,6.495,902,8.160,129637,22225,107412,1.872,10.917,97918,26819,71099,2.258,8.246,31719,2.671,16.492,586,602,6902
2011,337,14791,15334,333554,338779,1058,6.720,1877,11.922,31997,6014,25983,1.775,9.445,42491,13818,28673,4.079,12.542,-10494,-3.098,18.890,1364,1372,8456
2011,339,24782,26057,557119,555786,1976,7.535,2310,8.809,56100,12661,43439,2.278,10.094,53441,16567,36874,2.981,9.615,2659,0.478,19.231,1729,1733,8831
2011,423,156561,226706,3171090,3157639,17499,7.722,17309,7.638,395845,117467,278378,3.720,12.536,368036,133286,234750,4.221,11.655,27809,0.881,23.311,10738,11182,56992
2011,424,88146,118982,2162214,2158448,10039,8.435,10119,8.502,244393,76324,168069,3.536,11.323,237931,72518,165413,3.360,11.023,6462,0.299,22.046,6699,6847,36259
2011,425,38389,40688,298958,297145,4672,11.414,5159,12.604,48427,14397,34030,4.845,16.297,44060,16419,27641,5.526,14.828,4367,1.470,29.656,3907,3939,12686
2011,441,75882,109925,1657363,1642039,6999,6.343,7816,7.084,184458,53841,130617,3.279,11.233,153982,51869,102113,3.159,9.377,30476,1.856,18.755,5711,5898,38697
2011,442,33422,49747,423134,424047,3550,7.022,5171,10.228,55543,17191,38352,4.054,13.098,57400,19558,37842,4.612,13.536,-1857,-0.438,26.197,3472,3733,12029
2011,443,24677,47487,437293,430994,6133,13.114,4692,10.033,71029,34285,36744,7.955,16.480,57474,20475,36999,4.751,13.335,13555,3.145,26.670,2963,3279,12040
2011,444,51537,77758,1193659,1198824,3607,4.593,5161,6.572,86731,19688,67043,1.642,7.235,97014,22200,74814,1.852,8.092,-10283,-0.858,14.469,3455,3640,14820
2011,445,100664,134645,2833167,2823906,13262,9.895,12016,8.966,251324,103080,148244,3.650,8.900,232272,71302,160970,2.525,8.225,19052,0.675,16.450,8619,8771,36814
2011,446,39386,88068,964833,977242,7801,8.969,5623,6.465,115619,45600,70019,4.666,11.831,142408,40650,101758,4.160,14.572,-26789,-2.741,23.662,2828,2895,12689
2011,447,62060,107913,852641,853419,7530,6.979,7491,6.943,114032,41836,72196,4.902,13.362,114834,37464,77370,4.390,13.456,-802,-0.094,26.724,4796,5124,23892
2011,448,53817,139960,1655865,1593451,11222,8.027,10904,7.800,314513,86577,227936,5.433,19.738,190294,67835,122459,4.257,11.942,124219,7.796,23.885,5645,6183,21405
2011,451,29272,44298,518862,521107,3531,7.922,4074,9.141,56774,18568,38206,3.563,10.895,61085,17733,43352,3.403,11.722,-4311,-0.827,21.790,2830,2936,9801
2011,452,7210,45519,2835296,2812477,2604,5.790,1515,3.369,179949,40516,139433,1.441,6.398,134087,11459,122628,0.407,4.768,45862,1.631,9.535,886,941,3311
2011,453,73433,98813,714606,715748,9429,9.464,11070,11.111,101173,39292,61881,5.490,14.135,103243,39678,63565,5.544,14.425,-2070,-0.289,28.271,7764,8011,24120
2011,454,44395,51785,550787,546691,6116,11.881,5499,10.683,83342,27248,56094,4.984,15.245,74822,27349,47473,5.003,13.686,8520,1.558,27.373,4094,4152,15561
2011,481,2321,4737,423623,418337,370,7.793,392,8.256,30616,4790,25826,1.145,7.319,19701,3434,16267,0.821,4.709,10915,2.609,9.419,213,217,1375
2011,483,1058,1468,63393,62660,140,9.466,162,10.953,7434,2499,4935,3.988,11.864,5844,1958,3886,3.125,9.327,1590,2.538,18.653,99,99,1375
2011,484,81168,94406,1313450,1288680,14487,15.468,12996,13.876,213459,67338,146121,5.225,16.564,163913,60146,103767,4.667,12.719,49546,3.845,25.439,9088,9166,35525
2011,485,13765,16559,448432,443290,2084,12.655,1902,11.550,53311,18491,34820,4.171,12.026,43042,17017,26025,3.839,9.710,10269,2.317,19.419,1372,1380,8464
2011,486,173,3237,45251,44064,498,16.169,184,5.974,9487,3913,5574,8.880,21.530,6910,1882,5028,4.271,15.682,2577,5.848,31.363,11,11,54
2011,487,1749,1862,22444,21918,272,14.679,254,13.708,3815,1166,2649,5.320,17.406,2714,756,1958,3.449,12.383,1101,5.023,24.766,162,165,533
2011,488,28725,38632,593567,587321,4009,10.410,3765,9.777,89016,28751,60265,4.895,15.156,76672,29310,47362,4.990,13.055,12344,2.102,26.109,2254,2317,10184
